Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148,Var149,Var150,Var151,Var152,Var153,Var154,Var155,Var156,Var157,Var158,Var159,Var160,Var161,Var162,Var163,Var164,Var165,Var166,Var167,Var168,Var169,Var170,Var171,Var172,Var173,Var174,Var175,Var176,Var177,Var178,Var179,Var180,Var181,Var182,Var183,Var184,Var185,Var186,Var187,Var188,Var189,Var190,Var191,Var192,Var193,Var194,Var195,Var196,Var197,Var198,Var199,Var200,Var201,Var202,Var203,Var204,Var205,Var206,Var207,Var208,Var209,Var210,Var211,Var212,Var213,Var214,Var215,Var216,Var217,Var218,Var219,Var220,Var221,Var222,Var223,Var224,Var225,Var226,Var227,Var228,Var229,Var230,y
,,,,,16429.0,28.0,,,,,,8804.0,,,,,,,,4384.0,5480.0,,28.0,440.0,,,200.0,,,,,,,0.0,,,5784666.0,,,,,,0.0,,,,,,,,,,,,,3.954497,,,,,,,,45.0,,,,,,,12.0,152,651.0,,2249160.0,,0.0,,,10104.12,,210.0,,34.0,,,,,,,,,30540.0,,,,,,,,,,,,,,,1168.0,,,2296.0,-18362.44,,,,,,10235.0,,,,2946.0,,16182.0,66.0,,,,,,0.0,1563190.0,1116686.0,,,,,,4575.0,,,0.0,18.0,,,,,147518.0,,,,9454640.0,,,,,,,408.0,,,351648.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,DHeq9ayfAo,2Knk1KF,,taul,1K8T,TLkP,fhk21Ss,o5WT5gy7iu,,,1DKK,9_Y1,QBpP,VpdQ,hAFG,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,Ie_5MZs,,,,CWNY2py,WLSG,UYBR,FzaX,4UxGlow,zCkv,catzS2D,jySVZNlOJy,,,7P5s,ZI9m,TCU50_Yjmm6GIBZ0lL_,,,0
,,,,,35.0,0.0,,,,,,0.0,,,,,,,,48.0,60.0,,0.0,32.0,,,297.52,,,,,,,0.0,,,10518.0,,,,,,0.0,,,,,,,,,,,,,4.111301,,,,,,,,18.0,,,,,,,6.0,14,0.0,,616112.0,,0.0,,,397620.0,,10.0,,2.0,,,,,,,,,15204.0,,,,,,,,,,,,,,,8.0,,,16.0,-518560.0,,,,,,60.0,,,,6.0,,0.0,-10.0,,,,,,0.0,6048000.0,43140.0,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,6361920.0,,,,,,,4.0,,,1201428.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,138.0,,,2jiWq69cTy,RO12,,taul,1K8T,ssAy,tTnn57c,9xAYHTb,,,8ObD,9_Y1,Px52,sJzTlal,IYzP,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,kq0dQfu,RV3Q,UYBR,FzaX,Clz8iqZ,oslk,OVVAgOW,LM8l689qOp,,,PM2D,RAYp,F2FyR07IdsN7I,,,0
,,,,,2058.0,7.0,,,,,,3596.0,,,,,,,,408.0,510.0,,10.0,304.0,,,200.0,,,,,,,0.0,,,1800492.0,,,,,,0.0,,,,,,,,,,,,,4.323648,,,,,,,,9.0,,,,,,,3.0,104,672.0,,1801256.0,,0.0,,,29217.51,,0.0,,22.0,,,,,,,,,348.0,,,,,,,,,,,,,,,128.0,,,216.0,453456.0,,,,,,1110.0,,,,24.0,,14382.0,4.0,,,,,,0.0,3461410.0,537626.0,,,,,,5945.0,,,0.0,27.0,,,,,169659.0,,,,6220880.0,,,,,,,44.0,,,413292.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,360.0,,,Yddq9ayE15,eSGpMwS8zSGgq_trOpckZ5,,taul,1K8T,42Cy,ceM9OFL,J8puykpgI1QYx45m,7aL4lBq,,BGbW,9_Y1,AKLO,VpdQ,lVqb,DHn_WUyBhW_whjA88g9bvA64_,kIsH,,uKAI,L84s,UbxQ8lZ,,5U6Nm3i,,beKAhVm,AbhA,cJvF,FzaX,Qtoz6Dp,Al6ZaUT,a4OP_83,LM8l689qOp,,ELof,TNEC,02N6s8f,R4y5gQQWY8OodqDV,,,0
,,,,,168.0,0.0,,,,,,0.0,,,,,,,,148.0,185.0,,0.0,80.0,,,166.56,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,1.997223,,,,,,,,9.0,,,,,,,,14,0.0,,34496.0,,3.0,,,1924.26,,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,56.0,11339.72,,,,,,345.0,,,,0.0,,0.0,4.0,,,,,,8.0,58145.0,15416.0,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,104144.0,,,,,,,34.0,,,14322.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,258.0,,,,e6CkoqApVR,,taul,1K8T,7gSz,9GJGgoz,ELRUn57,,,Taoo,9_Y1,Z5OU,VpdQ,IYzP,Kxdu,kIsH,,DM_V,L84s,FMSzZ91zL2,,,,kq0IHVu,ewhY,UYBR,FzaX,Tvpip6Z,zCkv,hHJsvbM,LM8l689qOp,,,Qu4f,6fzt,F2FcTt7IdMT_v,,,0
,,,,,245.0,0.0,,,,,,0.0,,,,,,,,156.0,195.0,,2.0,88.0,,,220.08,,,,,,,0.0,,,1006536.0,,,,,,0.0,,,,,,,,,,,,,0.1207007,,,,,,,,9.0,,,,,,,,18,0.0,,4537216.0,,0.0,,,177936.0,,5.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,32.0,,,56.0,163913.2,,,,,,640.0,,,,30.0,,0.0,4.0,,,,,,0.0,4919470.0,1299876.0,,,,,,0.0,,,0.0,9.0,,,,,604800.0,,,,10325480.0,,,,,,,26.0,,,1036800.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,MlYvyx875g,RO12,,taul,1K8T,JLbT,PyebXKa,daiGnRstPa,,,952t,9_Y1,MBhA,09_Q,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,j6nf,UYBR,FzaX,ZS8OtFs,oslk,e2t7A2G,LM8l689qOp,,,WqMG,RAYp,F2FyR07IdsN7I,,,1
,,,,,854.0,7.0,,,,,,480.0,,,,,,,,128.0,160.0,,0.0,24.0,,,303.68,,,,,,,0.0,,,5970048.0,,,,,,0.0,,,,,,,,,,,,,6.27601,,,,,,,,18.0,,,,,,,3.0,136,0.0,,3231992.0,,0.0,,,218965.5,,20.0,,0.0,,,,,,,,,144.0,,,,,,,,,,,,,,,40.0,,,48.0,136052.8,,,,,,485.0,,,,72.0,,34803.0,,,,,,,0.0,3024000.0,518400.0,,,,,,45.0,,,0.0,9.0,,,,,0.0,,,,10434440.0,,,,,,,14.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,240.0,,,FAJgUH7ejg,2Knk1KF,SEuy,taul,1K8T,0Xwj,GSG4ewH,0IHQCCitM6KyP,f6JA1jR,smXZ,l40v,HLqf,m_h1,VpdQ,sYC_,me75fM6ugJ,sBgB,,uKAI,L84s,NhsEn4L,,zCdA5zZ,,teAyFc5,KPTa,UYBR,FzaX,42UoGGc,oslk,RVQiZDY,jySVZNlOJy,,kG3k,WqMG,RAYp,55YFVY9,am7c,,0
,,,,,0.0,0.0,,,,,,0.0,,,,,,,,0.0,0.0,,,0.0,,,214.8,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,4.177954,,,,,,,,9.0,,,,,,,,12,0.0,,0.0,,0.0,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-192965.2,,,,,,0.0,,,,0.0,,0.0,4.0,,,,,,8.0,0.0,0.0,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,7.0,,,,,,,,204.0,,,E3dr4RQxul,RO12,,taul,1K8T,0Xwj,kUCeb0o,ismUmPu,,,9FB6,F3hy,z5Ry,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,kZJtVhC,0GE8,UYBR,FzaX,wQXRPlm,oslk,NKTpVAO,LM8l689qOp,,,FSa2,RAYp,F2FyR07IdsN7I,,,0
,,,,,1393.0,7.0,,,,,,3216.0,,,,,,,,156.0,195.0,,8.0,24.0,,,200.0,,,,,,,0.0,,,3288.0,,,,,,0.0,,,,,,,,,,,,,5.116001,,,,,,,,9.0,,,,,,,3.0,44,371.0,,3611936.0,,0.0,,,54341.4,,0.0,,0.0,,,,,,,,,29016.0,,,,,,,,,,,,,,,40.0,,,80.0,433068.0,,,,,,600.0,,,,12.0,,1296.0,20.0,,,,,,0.0,4967975.0,86876.0,,,,,,2120.0,,,0.0,0.0,,,,,1350230.0,,,,5956280.0,,,,,,,48.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,52Iq9ayE15,RO12,,taul,1K8T,lK27,lCpbiah,wHfQYg4FYPyudCQ6,,,CpYR,9_Y1,000J,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,DqCD,cJvF,FzaX,SppOZ4E,oslk,HDq79_c,LM8l689qOp,,,7P5s,RAYp,F2FyR07IdsN7I,,,0
,,,,,329.0,0.0,,,,,,0.0,,,,,,,,52.0,65.0,,0.0,16.0,,,285.2,,,,,,,5.0,,,1243098.0,,,,,,0.0,,,,,,,,,,,,,1.78338,,,,,,,,18.0,,,,,,,3.0,22,0.0,,3431416.0,,0.0,,,257319.3,,5.0,,2.0,,,,,,,,,456.0,,,,,,,,,,,,,,,8.0,,,8.0,184356.8,,,,,,370.0,,,,36.0,,0.0,,,,,,,8.0,794650.0,1031270.0,,,,,,0.0,,,0.0,9.0,,,,,0.0,,,,9790200.0,,,,,,,4.0,,,3628800.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,228.0,,,FoxgUHSK8h,RO12,,taul,1K8T,kNzO,NxdYjTW,iDskMGe,,,SYvw,9_Y1,mTeA,09_Q,zm5i,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,7WwuNea,ezfD,UYBR,FzaX,cS20nTz,oslk,gsLqI2t,LM8l689qOp,,,FSa2,RAYp,F2FyR07IdsN7I,,,1
,,,,,1995.0,7.0,,,,,,2028.0,,,,,,,,328.0,410.0,,12.0,336.0,,,176.56,,,,,,,0.0,,,1830.0,,,,,,0.0,,,,,,,,,,,,,5.075411,,,,,,,,9.0,,,,,,,3.0,42,0.0,,1142064.0,,0.0,,,20718.72,,0.0,,22.0,,,,,,,,,194943.0,,,,,,,,,,,,,,,80.0,,,72.0,-44885.6,,,,,,1440.0,,,,6.0,,4509.0,,,,,,,0.0,447960.0,436946.0,,,,,,1420.0,,,0.0,18.0,,,,,533225.0,,,,2196492.0,,,,,,,38.0,,,587970.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,1JGr4RKzJV,RO12,,taul,1K8T,0Xwj,0v27GMk,81SYO4j,,,Cnrd,F3hy,DtNL,VpdQ,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,a6_Y,UYBR,FzaX,YBh0nTz,oslk,J_tzF_Q,LM8l689qOp,,,FSa2,RAYp,F2FyR07IdsN7I,,,0
,,,,,6951.0,7.0,,,,,,480.0,,,,,,,,92.0,115.0,,0.0,0.0,,,286.96,,,,,,,0.0,,,6165480.0,,,,,,0.0,,,,,,,,,,,,,6.147191,,,,,,,,9.0,,,,,,,3.0,40,21.0,,685112.0,,0.0,,,29720.16,,25.0,,4.0,,,,,,,,,2814.0,,,,,,,,,,,,,,,32.0,,,8.0,683392.0,,,,,,430.0,,,,72.0,,39258.0,16.0,,,,,,0.0,857010.0,0.0,,,,,,2740.0,,,0.0,9.0,,,,,0.0,,,,7344080.0,,,,,,,6.0,,,1027704.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,_v2rjIKQ76,RO12,,taul,1K8T,YVv3,pKp9m4c,WN2wUb0T0UKRa,,,8hgR,9_Y1,7WNq,09_Q,zm5i,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,rHSd,cJvF,FzaX,xtRLnWA,oslk,e2Oj5v6,jySVZNlOJy,,,WqMG,RAYp,F2FyR07IdsN7I,,,1
,0.0,8655.0,,,,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,333102.0,,,,48.0,,,20.0,,,64.0,,,0.0,,,,,0.0,,359845.0,3.416364,,203427.0,,,,,,,,,308.0,,,,,6,,0.0,,,,,,,,,168.0,,,,,18.0,,,605136.0,,,595692.0,6.0,,,,,,,,171.0,114.0,,,,,,,,-455220.0,1665642.0,27.0,,,3.0,,,,0.0,,,,-6.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,346482.0,,,,,,,,3.0,,,,,,0.0,2352168.0,45.0,,,,,320520.0,56.0,,,,276.54,222.0,,,dukmfo8zhV,RO12,,taul,1K8T,FPxv,25Ax0bI,76j2P_OLn0,,,HjO8,9_Y1,wGwL,VpdQ,,me75fM6ugJ,kIsH,,uKAI,Mtgm,NhsEn4L,,,,7WwOAni,qkqm,UYBR,FzaX,8c868SY,oslk,PQROEra,LM8l689qOp,4n2X,,wX53,RAYp,F2FyR07IdsN7I,,,1
,,,,,707.0,21.0,,,,,,3220.0,,,,,,,,120.0,150.0,,0.0,0.0,,,176.56,,,,,,,0.0,,,10886400.0,,,,,,0.0,,,,,,,,,,,,,4.565905,,,,,,,,36.0,,,,,,,9.0,122,168.0,,0.0,,0.0,,,225138.6,,45.0,,0.0,,,,,,,,,4176.0,,,,,,,,,,,,,,,32.0,,,0.0,131474.8,,,,,,460.0,,,,126.0,,3978.0,50.0,,,,,,0.0,0.0,0.0,,,,,,1000.0,,,0.0,18.0,,,,,0.0,,,,10368040.0,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,306.0,,,bt0mfo875g,2Knk1KF,,I9xt3GDRhUK7p,1K8T,tXti,AKG5V1L,r83_sZi,cN8FMUt,,47hg,9_Y1,iZJp,VpdQ,hzlB,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,ARfTZBm,,XTbPUYD,pLVp,UYBR,AU8_WTd,R4h87dl,oslk,kPEzrB7,jySVZNlOJy,,ELof,3Cy4,RAYp,55YFVY9,mj86,,0
,,,,,742.0,7.0,,,,,,236.0,,,,,,,,376.0,470.0,,2.0,120.0,,,200.0,,,,,,,0.0,,,9144.0,,,,,,0.0,,,,,,,,,,,,,4.778893,,,,,,,,9.0,,,,,,,,54,56.0,,60936.0,,0.0,,,4546.53,,0.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,120.0,-41025.6,,,,,,1360.0,,,,6.0,,199053.0,,,,,,,0.0,461935.0,20246.0,,,,,,2165.0,,,0.0,0.0,,,,,2779.0,,,,456896.0,,,,,,,110.0,,,15438.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,282.0,,,uGLq9ayE15,RO12,SEuy,taul,1K8T,LZs_,lCpbiah,5q1hF23,25AhdC7,smXZ,57Np,9_Y1,000J,09_Q,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,OenGUUF,,mAjbk_S,_tsp,cJvF,FzaX,SppOZ4E,oslk,HDq79_c,LM8l689qOp,,xG3x,7P5s,RAYp,F2FyR07IdsN7I,am7c,,0
,,,,,1120.0,7.0,,,,,,16.0,,,,,,,,132.0,165.0,,0.0,40.0,,,166.56,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,1.998505,,,,,,,,9.0,,,,,,,3.0,82,0.0,,4265088.0,,0.0,,,61687.2,,20.0,,8.0,,,,,,,,,45120.0,,,,,,,,,,,,,,,40.0,,,16.0,474592.0,,,,,,560.0,,,,0.0,,4266.0,30.0,,,,,,0.0,4626580.0,210496.0,,,,,,80.0,,,0.0,27.0,,,,,0.0,,,,8003040.0,,,,,,,36.0,,,943092.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,a4vvyxLkBI,RO12,,taul,1K8T,ssAy,iJzviRg,CsjH_hi,ftIojnh,,Jh2k,9_Y1,_r21,VpdQ,giwq,7M47J5GA0pTYIFxg5uy,kIsH,,uKAI,L84s,4kVnq_T26xq1p,,YAiGf3V,,NGZgshu,v6ov,cJvF,FzaX,ch2oGfM,zCkv,P6pu4Vl,LM8l689qOp,,ELof,xb3V,ZI9m,R4y5gQQWY8OodqDV,,,0
,,,,,3045.0,7.0,,,,,,88.0,,,,,,,,724.0,905.0,,10.0,600.0,,,250.64,,,,,,,0.0,,,1356600.0,,,,,,0.0,,,,,,,149652.0,,,,,,3.131169,,,,,,,,9.0,,,,,,,3.0,112,0.0,,1716920.0,,18.0,,,26861.79,,5.0,,38.0,,,,,,,,,1122.0,,,,,,,,,,,,,,,120.0,,,240.0,148585.2,,,,,,2590.0,,,,18.0,,3447.0,,,,,,,48.0,1474525.0,558258.0,,,,,,750.0,,,0.0,18.0,,,,,656495.0,,,,4872840.0,,,,,,,106.0,,,703962.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,1PnOj1KVEH,2Knk1KF,,taul,1K8T,JLbT,_gMnuwV,csky,,,U_8b,9_Y1,jdbz,09_Q,hzlB,me75fM6ugJ,kIsH,,uKAI,L84s,XfqtO3UdzaXh_,,,,XTbPUYD,NwRz,UYBR,FzaX,CBA87dl,oslk,TX2AGfT,LM8l689qOp,,,kwS7,RAYp,55YFVY9,,,0
,,,,,301.0,0.0,,,,,,0.0,,,,,,,,88.0,110.0,,8.0,96.0,,,113.36,,,,,,,0.0,,,1488.0,,,,,,0.0,,,,,,,3819.12,,,,,,2.029908,,,,,,,,9.0,,,,,,,3.0,22,0.0,,46056.0,,0.0,,,3224.61,,0.0,,8.0,,,,,,,,,15036.0,,,,,,,,,,,,,,,40.0,,,16.0,-1672528.0,,,,,,580.0,,,,6.0,,0.0,-22.0,,,,,,0.0,10515.0,36544.0,,,,,,0.0,,,0.0,0.0,,,,,15841.0,,,,114572.0,,,,,,,6.0,,,13578.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,HYTvyx7ejg,RO12,,taul,1K8T,0Xwj,ka3eV8O,LWyxgtXeJL,,,dIbZ,HLqf,qaiO,VpdQ,IYzP,DHn_WUyBhW_whjA88g9bvA64_,sBgB,,uKAI,Mtgm,CrNX,,,,y5FOAoI,gty9,cJvF,wwPEXoilkr,UvL_w6z,d0EEeJi,nuwugiB,LM8l689qOp,,,szEZ,nIGXDli,F2FyR07IdsN7I,,,0
,,,,,14.0,0.0,,,,,,0.0,,,,,,,,72.0,90.0,,0.0,48.0,,,326.0,,,,,,,0.0,,,518400.0,,,,,,0.0,,,,,,,,,,,,,0.3334757,,,,,,,,9.0,,,,,,,3.0,14,0.0,,36224.0,,0.0,,,36333.3,,0.0,,2.0,,,,,,,,,27822.0,,,,,,,,,,,,,,,8.0,,,8.0,-456208.0,,,,,,90.0,,,,6.0,,0.0,-24.0,,,,,,0.0,463845.0,58312.0,,,,,,0.0,,,0.0,0.0,,,,,0.0,,,,871996.0,,,,,,,18.0,,,30876.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,xearjIX0Db,AERks4l,,taul,1K8T,kNzO,0Vr7wZ4,aXPHXVS,,,LkO9,9_Y1,xQ2A,sJzTlal,IYzP,Kxdu,kIsH,,uKAI,Mtgm,FMSzZ91zL2,,,,mAjj1AH,9LTO,cJvF,FzaX,XbZitea,zCkv,DHPNgqU,LM8l689qOp,,,5Acm,6fzt,F2FcTt7IdMT_v,,,0
,,,,,1106.0,7.0,,,,,,664.0,,,,,,,,136.0,170.0,,0.0,0.0,,,274.96,,,,,,,0.0,,,10487220.0,,,,,,0.0,,,,,,,,,,,,,4.684469,,,,,,,,9.0,,,,,,,3.0,60,21.0,,0.0,,0.0,,,91005.0,,45.0,,2.0,,,,,,,,,106275.0,,,,,,,,,,,,,,,40.0,,,0.0,190952.0,,,,,,510.0,,,,126.0,,72855.0,36.0,,,,,,0.0,393985.0,0.0,,,,,,2855.0,,,0.0,9.0,,,,,0.0,,,,10728680.0,,,,,,,6.0,,,467358.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,KXMWq69R_D,RO12,SEuy,taul,1K8T,8qEx,6KF0k8W,I1sFbv_0IT,PvuihFB,smXZ,9emW,9_Y1,0A_v,sJzTlal,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,ITYXvoB,,mAjbk_S,YxDZ,UYBR,FzaX,ot6oLzk,oslk,IIvC99a,LM8l689qOp,,kG3k,PM2D,RAYp,F2FyR07IdsN7I,am7c,,1
,,,,,2940.0,7.0,,,,,,544.0,,,,,,,,144.0,180.0,,0.0,16.0,,,186.64,,,,,,,0.0,,,547812.0,,,,,,0.0,,,,,,,,,,,,,6.968383,,,,,,,,18.0,,,,,,,6.0,42,217.0,,4838400.0,,0.0,,,57475.5,,5.0,,0.0,,,,,,,,,151485.0,,,,,,,,,,,,,,,32.0,,,56.0,154854.4,,,,,,1980.0,,,,18.0,,40311.0,18.0,,,,,,0.0,8722050.0,219058.0,,,,,,705.0,,,0.0,0.0,,,,,0.0,,,,10545760.0,,,,,,,46.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,132.0,,,JMGrjIXt5a,RO12,,taul,1K8T,TyGl,bvZcCja,u2p2Afw,,,_wWJ,9_Y1,m7JR,sJzTlal,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,DGGB,cJvF,FzaX,mTDfR8o,oslk,dEJz4Af,LM8l689qOp,,,5Acm,RAYp,F2FyR07IdsN7I,,,0
,,,,0.0,,,,,0.0,,,,,,185.76,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9429609,,,0.0,,,,,,,0.0,,0.0,0.0,0.0,,10,,,,,,,0.0,,,,,,,,,,,0.0,,2.0,,,,0.0,,,,,,0.0,,,,0.0,,,,0.0,,-33788.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,4.0,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,14.0,,,,,,,,,,,,,,,,,,,,N_vrjIXt5a,RO12,,taul,1K8T,iJ4u,SlHrvGQ,NBVUlxabJhR17,,,1Veh,9_Y1,Nbbb,09_Q,,6C53VA1kCv,kIsH,,uKAI,L84s,fSKKIQdIPDXgw,KdSa,,,mAj7u_q,Z_st,cJvF,AU8pNoi,kM3kgSh,zCkv,fW9GKyZ,LM8l689qOp,,,5Acm,6fzt,xwM2aC7IdeMC0,,,1
,,,,,749.0,,,,,,,,,,,,,,,116.0,145.0,,0.0,24.0,,,286.96,,,,,,,0.0,,,2265846.0,,,,,,0.0,,,,,,,,,,,,,6.886136,,,,,,,,,,,,,,,,32,,,845392.0,,9.0,,,162745.8,,15.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,32.0,-235537.6,,,,,,395.0,,,,48.0,,,-22.0,,,,,,24.0,3669525.0,57432.0,,,,,,,,,0.0,9.0,,,,,0.0,,,,6020560.0,,,,,,,22.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,m9SrEy7Rm6,RO12,,taul,1K8T,TyGl,AKGnmrh,ilrY4YM,,,Zq7y,9_Y1,H9GL,09_Q,IYzP,me75fM6ugJ,sBgB,,uKAI,Mtgm,NhsEn4L,,,,kZJtVhC,85A4,cJvF,FzaX,9Z9fc8E,oslk,GDJEVJ2,LM8l689qOp,,,Aoh3,RAYp,F2FyR07IdsN7I,,,0
,,,,,469.0,7.0,,,,,,636.0,,,,,,,,128.0,160.0,,4.0,96.0,,,179.84,,,,,,,0.0,,,518400.0,,,,,,0.0,,,,,,,,,,,,,0.7620167,,,,,,,,27.0,,,,,,,3.0,38,266.0,,419024.0,,0.0,,,42528.6,,5.0,,12.0,,,,,,,,,17547.0,,,,,,,,,,,,,,,32.0,,,8.0,253490.8,,,,,,360.0,,,,6.0,,1413.0,,,,,,,0.0,1597245.0,584410.0,,,,,,445.0,,,0.0,0.0,,,,,567735.0,,,,3510132.0,,,,,,,22.0,,,745776.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,414.0,,,NQ5rEy7Rm6,RO12,,taul,1K8T,TyGl,VjLN8e1,vW6mSEW,,,3Q0L,9_Y1,H9GL,09_Q,IYzP,me75fM6ugJ,kIsH,,uKAI,L84s,NhsEn4L,,,,mAjbk_S,fDPA,UYBR,FzaX,ZN3fSEp,oslk,DrA79_c,LM8l689qOp,,,Aoh3,RAYp,F2FyR07IdsN7I,,,0
,,,,,1008.0,14.0,,,,,,10228.0,,,,,,,,168.0,210.0,,0.0,32.0,,,290.32,,,,,,,0.0,,,5647698.0,,,,,,0.0,,,,,,,,,,,,,4.16364,,,,,,,,36.0,,,,,,,9.0,128,777.0,,2073608.0,,0.0,,,185146.2,,30.0,,4.0,,,,,,,,,5640330.0,,,,,,,,,,,,,,,32.0,,,24.0,193152.8,,,,,,620.0,,,,78.0,,42921.0,,,,,,,0.0,3738575.0,351140.0,,,,,,35925.0,,,0.0,9.0,,,,,0.0,,,,10619360.0,,,,,,,28.0,,,75936.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,bZkvyxLkBI,2Knk1KF,,taul,1K8T,pdks,AjvdmQ4,Vxu0anlDbL,22ZoCEE,,YxAj,9_Y1,_r21,09_Q,lVqb,me75fM6ugJ,kIsH,,7A3j,L84s,XfqtO3UdzaXh_,,pAYsKmu,,11pm6dL,IbhB,cJvF,FzaX,R8kKVq0,oslk,vGssL2E,LM8l689qOp,,ELof,xb3V,RAYp,55YFVY9,mj86,,0
